trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisTrialN,trials.stepSize,trials.intensity,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,corrAns,tilt,key_resp.corr,trials.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
4,0,4,0,28,0.5,20.0,240.42937489999895,240.92884449999838,240.92884449999838,240.92884449999838,,left,-20.0,0,0,0.24973779999709222,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,29,0.5,20.0,241.19535709999764,241.6948823999992,241.6948823999992,241.6948823999992,241.9945039000013,right,20.0,1,1,0.37127469999541063,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,30,0.5,20.0,242.0943993999972,242.59418379999988,242.59418379999988,242.59418379999988,242.89361910000298,left,-20.0,0,0,0.3136746999953175,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,31,0.5,20.0,242.92691259999992,243.42680100000143,243.42680100000143,243.42680100000143,243.72625400000106,right,20.0,0,0,0.9278728999997838,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,32,0.5,20.0,244.37571339999704,244.87524739999935,244.87524739999935,244.87524739999935,245.17510510000284,left,-20.0,1,1,0.3111709000004339,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,33,0.5,20.0,245.20845920000284,245.7078238000031,245.7078238000031,245.7078238000031,,left,-20.0,1,1,0.1431248999942909,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,34,0.5,20.0,245.87416720000328,246.37407430000167,246.37407430000167,246.37407430000167,,left,-20.0,1,1,0.14605020000453806,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,35,0.5,19.5,246.5405763000017,247.0399239000035,247.0399239000035,247.0399239000035,,right,19.5,1,1,0.1587165999953868,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,36,0.5,19.5,247.2229387999978,247.7226875999986,247.7226875999986,247.7226875999986,,left,-19.5,0,0,0.1355639000030351,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,37,0.5,20.0,247.8891341999988,248.3886343999984,248.3886343999984,248.3886343999984,,left,-20.0,0,0,0.08210859999235254,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,38,0.5,20.0,248.48855670000194,248.98816739999893,248.98816739999893,248.98816739999893,,left,-20.0,0,0,0.1336369999917224,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,39,0.5,20.0,249.15459230000124,249.6542926999973,249.6542926999973,249.6542926999973,,left,-20.0,0,0,0.06790929999260698,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,40,0.5,20.0,249.7541756999999,250.2536792000028,250.2536792000028,250.2536792000028,,right,20.0,1,1,0.09910029999446124,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,41,0.5,20.0,250.37083020000136,250.86983070000133,250.86983070000133,250.88632769999822,,left,-20.0,0,0,0.08919759999844246,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,42,0.5,20.0,250.986135500003,251.48576889999822,251.48576889999822,251.48576889999822,251.78516359999776,right,20.0,1,1,0.42728409999836003,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,43,0.5,20.0,251.9353459999984,252.43506049999996,252.43506049999996,252.43506049999996,,right,20.0,1,1,0.056517700002586935,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,44,0.5,20.0,252.51809689999936,253.01783740000246,253.01783740000246,253.01783740000246,,left,-20.0,1,1,0.20303299999795854,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,45,0.5,19.5,253.2509171999991,253.750438199997,253.750438199997,253.750438199997,,right,19.5,0,0,0.1787112000019988,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,46,0.5,20.0,253.94998099999793,254.44961260000127,254.44961260000127,254.44961260000127,,left,-20.0,1,1,0.09636039999895729,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,47,0.5,20.0,254.5663360000035,255.0658650999976,255.0658650999976,255.0658650999976,,left,-20.0,0,0,0.19503009999607457,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,48,0.5,20.0,255.28217199999926,255.78252659999998,255.78252659999998,255.78252659999998,256.081368500003,left,-20.0,0,0,1.698067400000582,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,49,0.5,20.0,257.5134118999995,258.01341059999686,258.01341059999686,258.01341059999686,,left,-20.0,0,0,0.24466609999944922,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
4,0,4,0,,,,,,,,,,,,,,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
5,0,5,0,0,2,10.0,258.27943629999936,258.77910469999915,258.77910469999915,258.77910469999915,,left,-10.0,1,1,0.06678359999932582,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
5,0,5,0,1,2,8.0,258.8624531000023,259.3617477000007,259.3617477000007,259.3617477000007,,right,8.0,1,1,0.11759939999319613,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
5,0,5,0,2,2,6.0,259.5117509999982,260.01216069999646,260.01216069999646,260.01216069999646,,right,6.0,1,1,0.06867219999548979,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
5,0,5,0,3,2,4.0,260.1112171999994,260.6105759999991,260.6105759999991,260.6105759999991,,right,4.0,1,1,0.0665724999998929,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
5,0,5,0,4,2,2.0,260.69379109999863,261.19351959999767,261.19351959999767,261.19351959999767,,right,2.0,1,1,0.06746529999509221,677501,001,2023-09-07_11h09.48.820,adaptive_staircase,2023.1.3,60.045995233065234,
,,,,,,,261.29327499999636,261.79305139999633,261.79305139999633,261.79305139999633,262.0924887000001,,,,,,,,,,,,
