trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fixation.started,key_resp.started,fixation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,participant,session,date,expName,psychopyVersion,frameRate,
290,0,290,0,405.6427178999875,406.6419880000176,406.6419880000176,up,0,0.12476190004963428,None,-2,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
291,0,291,0,406.7916758999927,407.7912597999675,407.7912597999675,down,1,0.2386978999711573,None,3,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
292,0,292,0,408.06745059997775,409.05676599999424,409.07334490003996,down,0,0.04865590005647391,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
293,0,293,0,409.13514969998505,410.12235540000256,410.13901230006013,down,0,0.10233959998004138,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
294,0,294,0,410.264327300014,411.2545961999567,411.2712375000119,down,0,0.2610446000471711,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
295,0,295,0,411.5545242000371,412.5533842999721,412.570075500058,up,0,0.18966009991709143,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
296,0,296,0,412.7807766000042,413.76941880001687,413.7855479000136,up,0,0.11458509997464716,None,1,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
297,0,297,0,413.9120481000282,414.9012179999845,414.9178470999468,up,1,0.16070189990568906,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
298,0,298,0,415.0944108000258,416.0833921000594,416.1001265000086,up,1,1.0507623000303283,None,0,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
299,0,299,0,417.17522670002654,418.16493319999427,418.1815255000256,down,1,0.26480149989947677,None,-4,964250,001,2023-09-14_18h43.18.666,orientation discrimination task,2023.1.3,60.067347505375984,
